id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q5176750,President of Brazil,Q155,Q155,Q2978540,Q318360,1889-11-15,,,,President of Brazil
Q2978540,Vice President of the Federative Republic of Brazil,Q155,Q155,,,1891,,,,Vice President of Brazil
Q104146430,minister of agrarian development of Brazil,Q155,Q155,,Q18483660,1982-08-24,2019-01-01,,,
Q18176428,minister of Agriculture,Q155,Q155,,Q20045575,,,,,
Q98640235,minister of Business of the Empire of Brazil,Q155,Q155,,Q20046060,,,,,
Q96239481,Minister of Citizenship,Q155,Q155,,,,,,,
Q96240294,Minister of Communications of Brazil,Q155,Q155,,,,,,,
Q59346257,Minister of Culture of Brazil,Q155,Q155,,Q6866086,,,,,
Q59346258,Minister of Defense of Brazil,Q155,Q155,,,,,,,
Q105527854,minister of Economy of Brazil,Q155,Q155,,,,,,,
Q16141555,Minister of the Natural Environment,Q155,Q155,,Q6590406,1973-09-30,,,,
Q16141555,Minister of the Natural Environment,Q155,Q155,,Q6590406,1973-09-30,,,,
Q59346259,minister of Education of Brazil,Q155,Q155,,Q20045746,,,,,
Q18176431,Minister of External Relations,Q155,Q155,,Q111406,,,,,
Q18176438,Minister of Finance of Brazil,Q155,Q155,,Q16739842,,,,,
Q59346265,Minister of Health of Brazil,Q155,Q155,,Q18483632,,,,,
Q59346276,Minister of Human Rights of Brazil,Q155,Q155,,,,,,,
Q59346261,"minister of Industry, foreign trade and services of Brazil",Q155,Q155,,Q18483659,1961-01-31,2019-01-01,,,
Q109920325,Minister of Infrastructure,,Q155,,,,,,,
Q18176440,Minister of Justice of Brazil,Q155,Q155,,Q20045913,,,,,
Q52334511,Minister of Labour of Brazil,Q155,Q155,,Q18483688,,,,,
Q59346269,Minister of Mines and Energy,Q155,Q155,,,,,,,
Q59346263,Minister for National Integration,Q155,Q155,,,,,,,
Q109922293,Minister of Regional Development,,Q155,,,,,,,
Q59346256,"Minister of Science, Technology, Innovations and Communications",Q155,Q155,,Q18483591,,,,,
Q98515349,minister of social security,Q155,Q155,,,,,,,
Q24574297,Minister of Sports of Brazil,Q155,Q155,,,1990-03-15,2018-12-31,,,
Q59346275,Minister of Tourism of Brazil,Q155,Q155,,Q18483695,,,,,
Q98516321,Chief Minister of the Comptroller General of the Union of Brazil,Q155,Q155,,Q18483581,,,,,
Q59346277,"Minister for Transport, Ports and Civil Aviation",Q155,Q155,,Q20046219,,,,,
Q96239851,"Minister of Women, Family and Human Rights",Q155,Q155,,,,,,,
Q98412855,Minister of the Court of Accounts of the Union of Brazil,Q155,Q155,,,,,,,
Q24045773,Minister of the Navy,Q155,Q155,,Q14606286,1808-03-10,1999-06-10,,,
Q99103140,minister of the Superior Court of Justice,Q155,Q155,,Q20045470,,,,,
Q28466513,minister of the Supreme Federal Court,Q155,Q155,,Q18483684,,,,,
Q98609740,Secretary-General of the Presidency,,Q155,,,,,,,
Q5097042,Chief of Staff of the Presidency Brazil,Q155,Q155,,,1938-12-01,,,,Chief of Staff of the Presidency (Brazil)
Q25420289,Secretary of Government,Q155,,,,2015-10-02,,,,Secretary of Government
Q99236096,Chief Minister of the Institutional Security Office of the Presidency of the Republic,Q155,Q155,,Q18483667,,,,,
Q109920210,Secretary of Strategic Affairs of the Presidency,Q155,Q155,,,,,,,
Q3657008,Prosecutor General of the Brazilian Republic,Q155,Q155,,,,,,,Prosecutor General of the Republic (Brazil)
Q97657385,National Secretary of Public Security,Q155,Q155,,,,,,,
Q20060698,president of the Chamber of Deputies,Q155,Q155,,,1826-05-08,,,,President of the Chamber of Deputies (Brazil)
Q48855351,President of the Federal Senate of Brazil,Q155,Q155,,Q7241369,1826-04-24,,,,
Q109920163,President of the Central Bank of Brazil,Q155,,,,,,,,
Q109920258,Chief of the Joint General Staff of the Armed Forces of Brazil,,,,,,,,,
Q53739367,governor of Alagoas,Q155,Q40885,Q59390627,Q18482301,,,,,
Q53739389,governor of Amapá,Q155,Q40130,Q59390628,Q11812140,,,,,
Q53739362,governor of Amazonas,Q155,Q40040,Q59390629,Q6572076,,,,,
Q53739339,governor of Bahia,Q155,Q40430,Q59390630,Q6572086,1889,,,,
Q53739364,governor of Espirito Santo,Q155,Q43233,Q59390633,Q1840521,,,,,
Q18176444,Governor of the Federal District,Q155,Q119158,Q59390632,Q6572250,,,,,Governor of the Federal District (Brazil)
Q53739360,governor of Goiás,Q155,Q41587,,Q20045483,,,,,
Q53739358,governor of Maranhão,Q155,Q42362,Q59390635,Q18482358,,,,,
Q53739368,governor of Mato Grosso,Q155,Q42824,Q59390638,Q18482314,,,,,
Q53739337,governor of Minas Gerais,Q155,Q39109,Q59390640,Q6572156,,,,,
Q18176235,governor of Paraná,Q155,Q15499,,Q18482365,,,,,
Q53739363,governor of Paraíba,Q155,Q38088,Q59390642,Q18482265,,,,,
Q53739346,governor of Pará,Q155,Q39517,Q59390641,Q18482369,,,,,
Q5589699,Governor of Pernambuco,Q155,Q40942,Q59390644,Q18482343,1889-11-16,,,,Governor of Pernambuco
Q5589699,Governor of Pernambuco,Q155,Q40942,Q59390644,Q18482343,1889-11-16,,,,Governor of Pernambuco
Q53739375,governor of Piauí,Q155,Q42722,Q59390645,Q18482374,,,,,
Q53739366,governor of Rio Grande do Norte,Q155,Q43255,Q59390647,Q15813123,,,,,
Q53739340,governor of Rio Grande do Sul,Q155,Q40030,Q59390648,Q14606263,1737-02-19,,,,
Q25471912,governor of Rio de Janeiro,Q155,Q41428,Q59390646,Q11812141,,,,,
Q53739384,governor of Rondônia,Q155,Q43235,Q59390649,Q6572193,,,,,
Q53739390,governor of the state of Roraima,Q155,Q42508,,,,,,,
Q53739354,governor of Santa Catarina,Q155,Q41115,,Q3249956,,,,,
Q18176446,governor of Sergipe,Q155,Q43783,Q59390655,Q18482347,,,,,
Q53739335,governor of São Paulo,Q155,Q175,Q59390653,Q3112717,,,,,
Q53739385,governor of the state of Tocantins,Q155,Q43695,Q59390656,Q6572212,,,,,
