item,itemLabel,startDate,endDate
,Aníbal Miranda Ferreira da Silva,1962-06-15,1963-03-01
Q10308924,José Augusto de Araújo,1963-03-01,1964-05-08
,Edgard Cerqueira,1964-05-08,1966-09-19
Q6278180,Jorge Kalume,1966-09-19,1971-03-15
Q10285208,Wanderley Dantas,1971-03-15,1975-03-15
Q10289062,Geraldo Mesquita,1975-03-15,1979-03-15
Q10307148,Joaquim Macedo,1979-03-15,1983-03-15
Q10335272,Nabor Júnior,1983-03-15,1986-05-14
Q6062433,Iolanda Fleming,1986-05-14,1987-03-15
Q10282741,Flaviano Melo,1987-03-15,1990-04-02
Q10396263,Édison Cadaxo,1990-04-02,1991-03-15
Q10270478,Edmundo Pinto,1991-03-15,1992-05-17
Q10364280,Romildo Magalhães,1992-05-17,1995-01-01
Q10341568,Orleir Cameli,1995-01-01,1999-01-01
Q954775,Jorge Viana,1999-01-01,2007-01-01
Q4914358,Binho Marques,2007-01-01,2011-01-01
Q212394,Tião Viana,2011-01-01,2019-01-01
Q10290029,Gladson Cameli,2019-01-01,
